,address,Lat_,long_
2469,"13828 SE 92nd St, Newcastle, WA 98059",47.51979845,-122.15588793989917
2470,"11619 SE 73rd Pl, Newcastle, WA 98059",47.5369447,-122.18482475082152
2471,"17161 SE 100th St, Renton, WA 98059",47.5135626,-122.1723805
2472,"824 Chelan Pl NE, Renton, WA 98059",47.49654905,-122.1570019
2473,"16222 SE 135th Pl, Renton, WA 98059",47.48163605,-122.12357085
2474,"766 Union Ave NE, Renton, WA 98059",47.495391749999996,-122.16407049893678
2475,"4508 NE 26th Ct, Renton, WA 98059",47.514751000000004,-122.15894457664459
2476,"1815 Ilwaco Ave NE, Renton, WA 98059",47.5084801,-122.1498345689466
2477,"14830 203rd Ave SE, Renton, WA 98059",47.4694314,-122.07028742743341
2478,"12019 156th Ave SE, Renton, WA 98059",47.49486695,-122.13352166660104
2479,"5100 NE 10th Pl, Renton, WA 98059",47.50022405,-122.15102547492108
2480,"14923 SE 143rd Pl, Renton, WA 98059",47.47401725,-122.13992500821267
2481,"15527 SE 79th Pl, Newcastle, WA 98059",47.5324564,-122.1619411
2482,"6908 135th Pl SE, Newcastle, WA 98059",47.5285832,-122.1611158
2483,"4839 NE 5th St, Renton, WA 98059",47.490367500000005,-122.15400736820689
2484,"5120 NE 23rd St, Renton, WA 98059",47.512201149999996,-122.15005647882178
2485,"14626 Renton Issaquah Rd SE, Renton, WA 98059",,
2486,"4724 NE 14th St, Renton, WA 98059",47.50517145,-122.15525105193524
2487,"4924 SE 2nd Pl, Renton, WA 98059",47.4814965,-122.152158
2488,"10500 185th Ave SE, Renton, WA 98059",,
2489,"13826 SE 141st St, Renton, WA 98059",47.47681365,-122.15510018870108
2490,"612 Orcas Ave NE, Renton, WA 98059",47.4921829,-122.14100825222545
2491,"10218 147th Ave SE, Renton, WA 98059",47.5116231,-122.14420462468927
2492,"409 Pasco Pl NE, Renton, WA 98059",47.4888168,-122.1401825747304
2493,"5350 NE 16th St, Renton, WA 98059",47.50659345,-122.14788112482802
2494,"14012 163rd Pl SE, Renton, WA 98059",47.476548199999996,-122.12201135839112
2495,"5221 NE 7th Pl, Renton, WA 98059",47.49445605,-122.14901810050883
2496,"9700 174th Ave SE, Renton, WA 98059",47.4894999,-122.1088206
2497,"1356 Elma Pl NE, Renton, WA 98059",47.50483835,-122.15415085000001
2498,"15124 SE 82nd Ct, Newcastle, WA 98059",47.528592,-122.1454958
2499,"6504-6618 NE 1st St, Renton, WA 98059",,
2500,"576 Field Pl NE, Renton, WA 98059",47.49186985,-122.15307577942826
2501,"14221 W Lake Kathleen Dr SE, Renton, WA 98059",47.474858,-122.0920109792663
2502,"14201-14211 146th Pl SE, Renton, WA 98059",,
2503,"4242 NE 2nd Ct, Renton, WA 98059",47.486577,-122.1621175
2504,"16301 SE 139th Ct, Renton, WA 98059",47.47792295,-122.12305787474358
2505,"5221 NE 7th Pl, Renton, WA 98059",47.49445605,-122.14901810050883
2506,"759 Ilwaco Pl NE, Renton, WA 98059",47.49498595,-122.14935109999999
2507,"3923 229th Pl SE, Sammamish, WA 98075",47.57487,-122.034037
2508,"1765 267th Ct SE, Sammamish, WA 98075",47.5871944,-121.9829526
2509,"1804 E Beaver Lake Dr SE, Sammamish, WA 98075",47.5819962,-121.9985169
2510,"22721-22727 SE 27th St, Sammamish, WA 98075",,
2511,"1825 251st Pl SE, Sammamish, WA 98075",47.5716138,-122.006324
2512,"1031 272nd Pl SE, Sammamish, WA 98075",47.5947766,-121.9751715
2513,"East Lake Sammamish Trail, Sammamish, WA 98075",47.5587668,-122.0480172
2514,"26621 SE 22nd Way, Sammamish, WA 98075",47.5890784,-121.9782053
2515,"27747 SE 24th Way, Sammamish, WA 98075",47.5870238,-121.9676546
2516,"2033 211th Pl SE, Sammamish, WA 98075",47.5906546,-122.057548
2517,"26054 SE 23rd Pl, Sammamish, WA 98075",47.5884543,-122.0361095
2518,"24038 SE 13th Pl, Sammamish, WA 98075",47.5979338,-122.0338121
2519,"25707 SE 30th St, Sammamish, WA 98075",47.5823193,-122.0409711
2520,"2913 278th Ave SE, Sammamish, WA 98075",47.5831085,-121.9689535
2521,"26592 SE 15th St, Sammamish, WA 98075",47.5957259,-122.03109
2522,"1645 219th Pl SE, Sammamish, WA 98075",47.5774145,-122.0472865
2523,"2853 234th Ave SE, Sammamish, WA 98075",47.5841121,-122.0270388
2524,"2432 267th Ct SE, Sammamish, WA 98075",47.5871944,-121.9829526
2525,"26007 SE 27th St, Sammamish, WA 98075",47.5860921,-122.0369754
2526,"4277 E Lake Sammamish Shore Ln SE, Sammamish, WA 98075",47.5744195,-122.0713663
2527,"19454 SE 27th Pl, Sammamish, WA 98075",47.5852243,-122.0273817
2528,"Trossachs Blvd SE, Sammamish, WA 98075",47.5978849,-121.9811513
2529,"1414 235th Pl SE, Sammamish, WA 98075",47.5967922,-122.0266119
2530,"3022 254th Ave SE, Issaquah, WA 98075",,
2531,"20303 SE 40th St, Sammamish, WA 98075",47.5741698,-122.0332972
2532,"22615 SE 14th Pl, Sammamish, WA 98075",47.5966923,-122.0393819
2533,"2202 238th Ave SE, Sammamish, WA 98075",47.5826567,-122.0221761
2534,"21311 SE 20th St, Sammamish, WA 98075",47.5937378,-122.0309722
2535,"20604 SE 24th St, Sammamish, WA 98075",47.5881407,-122.0246262
2536,"2929 200th Ave SE, Sammamish, WA 98075",47.5875532,-122.0730238
2537,"21548 SE 28th Ln, Sammamish, WA 98075",47.5837436,-122.0524879
2538,"2830 216th Ave SE, Issaquah, WA 98075",,
2539,"1223 269th Ave SE, Sammamish, WA 98075",47.599631,-121.9810871
2540,"1852 271st Ave SE, Sammamish, WA 98075",47.5994855,-121.9767907
2541,"1855-1899 212th Ave SE, Sammamish, WA 98075",,
2542,"3324 225th Ave SE, Sammamish, WA 98075",47.5797191,-122.0396585
2543,"3008 233rd Ave SE, Issaquah, WA 98075",47.5583486,-122.0289149
2544,"24811 SE 19th St, Sammamish, WA 98075",47.5929432,-122.0532392
2545,"24012 SE 13th Pl, Sammamish, WA 98075",47.5979338,-122.0338121
2546,"1706 251st Pl SE, Sammamish, WA 98075",47.5716138,-122.006324
2547,"2651 230th Ave SE, Sammamish, WA 98075",47.5974712,-122.0330181
2548,"27520 SE 28th Ct, Sammamish, WA 98075",47.5842146,-122.0267392
2549,"24134 SE 20th St, Sammamish, WA 98075",47.5937378,-122.0309722
2550,"21404 SE 19th St, Sammamish, WA 98075",47.5929432,-122.0532392
2551,"1801 193rd Ave SE, Sammamish, WA 98075",47.5921084,-122.08193
2552,"1755 268th Pl SE, Sammamish, WA 98075",47.5939911,-121.980735
2553,"19454 SE 27th Pl, Sammamish, WA 98075",47.5852243,-122.0273817
2554,"2328 246th Ave SE, Sammamish, WA 98075",47.5756621,-122.013384
2555,"1010 274th Way SE, Sammamish, WA 98075",47.5990358,-121.9734653
2556,"2010 227th Ave SE, Sammamish, WA 98075",47.5907768,-122.0372599
2557,"SE 21st Ct, Sammamish, WA 98075",47.590992,-122.0255623
2558,"26966 SE 22nd Way, Sammamish, WA 98075",47.5890784,-121.9782053
2559,"4280 E Lake Sammamish Pkwy SE, Sammamish, WA 98075",47.5684778,-122.0574498
2560,"26008 SE 23rd Pl, Sammamish, WA 98075",47.5884543,-122.0361095
2561,"25916 SE 22nd Pl, Sammamish, WA 98075",47.5895495,-122.0375181
2562,"24972 SE 30th St, Sammamish, WA 98075",47.5823193,-122.0409711
2563,"918 272nd Pl SE, Sammamish, WA 98075",47.5947766,-121.9751715
2564,"1105 273rd Pl SE, Sammamish, WA 98075",47.5922565,-121.9739697
2565,"22631 SE 18th Pl, Sammamish, WA 98075",47.5935842,-122.0321217
2566,"912 274th Way SE, Sammamish, WA 98075",47.5990358,-121.9734653
2567,"23013 SE 44th St, Sammamish, WA 98075",47.5658417,-122.0334161
2568,"2942 222nd Pl SE, Sammamish, WA 98075",47.5834956,-122.043371
2569,"2632 232nd Pl SE, Sammamish, WA 98075",47.5854922,-122.0293528
2570,"3602 212th Pl SE, Sammamish, WA 98075",47.5860578,-122.056175
2571,"2800-2998 194th Ave SE, Sammamish, WA 98075",,
2572,"2828 277th Terrace SE, Sammamish, WA 98075",47.5828095,-121.9704326
2573,"26007 SE 27th St, Sammamish, WA 98075",47.5860921,-122.0369754
2574,"24119 SE 18th Pl, Sammamish, WA 98075",47.5935842,-122.0321217
2575,"25758 SE 31st Pl, Sammamish, WA 98075",47.5814404,-122.040248
2576,"22518 SE 15th Pl, Sammamish, WA 98075",47.5957647,-122.0388104
2577,"1125 270th Pl SE, Sammamish, WA 98075",47.5980514,-121.9797139
2578,"24142 SE 18th Pl, Sammamish, WA 98075",47.5935842,-122.0321217
2579,"21014 SE 14th Pl, Sammamish, WA 98075",47.5966923,-122.0393819
2580,"21301-21399 SE 19th St, Sammamish, WA 98075",,
2581,"3814 231st Ave SE, Sammamish, WA 98075",47.5863984,-122.0317623
2582,"2868 258th Pl SE, Sammamish, WA 98075",47.5849008,-121.9945975
2583,"1918 202nd Pl SE, Sammamish, WA 98075",47.5835708,-122.0699091
2584,"25218 SE 31st Pl, Sammamish, WA 98075",47.5814404,-122.040248
2585,"3148 234th Ct SE, Sammamish, WA 98075",47.5820178,-122.0273824
2586,"19720 SE 21st St, Sammamish, WA 98075",47.5909839,-122.0355176
2587,"21600 SE 18th Pl, Sammamish, WA 98075",47.5935842,-122.0321217
2588,"22101 SE 28th St, Sammamish, WA 98075",47.5844767,-122.0480014
2589,"32418 NE 50th St, Carnation, WA 98014",47.6514862,-121.9035348
2590,"32000-32072 NE 55th St, Carnation, WA 98014",,
2591,"32223 NE 88th St, Carnation, WA 98014",,
2592,"33331 NE Lake Joy Rd, Carnation, WA 98014",,
2593,"33001 NE 24th St, Carnation, WA 98014",,
2594,"4751 Stephens Ave, Carnation, WA 98014",47.649767,-121.9149194
2595,"10815 E Lake Joy Dr NE, Carnation, WA 98014",,
2596,"10626 Kelly Rd NE, Carnation, WA 98014",,
2597,"32215 E Rutherford St, Carnation, WA 98014",47.6501461,-121.9095722
2598,"29002 NE 3rd Way, Carnation, WA 98014",,
2599,"8314 361st Ave NE, Carnation, WA 98014",,
2600,"31229 NE 111th St, Carnation, WA 98014",,
2601,"6209 284th Way NE, Carnation, WA 98014",,
2602,"9320 318th Pl NE, Carnation, WA 98014",,
2603,"4201 Regal St, Carnation, WA 98014",,
2604,"29836 NE Tolt Hill Rd, Carnation, WA 98014",,
2605,"6338 284th Way NE, Carnation, WA 98014",,
2606,"31907 NE 102nd Pl, Carnation, WA 98014",,
2607,"4316 331st Ave NE, Carnation, WA 98014",47.6455158,-121.8977343
2608,"615 289th Ave NE, Carnation, WA 98014",,
2609,"4290 326th Ave NE, Carnation, WA 98014",47.6515154,-121.9048729
2610,"31751 NE 110th St, Carnation, WA 98014",,
2611,"7425 Snowberry Ave SE, Snoqualmie, WA 98065",47.5324258,-121.8597615
2612,"35229 SE Terrace St, Snoqualmie, WA 98065",47.5152246,-121.8713933
2613,"7528 N Fork Rd SE, Snoqualmie, WA 98065",,
2614,"34010 SE Sorenson St, Snoqualmie, WA 98065",,
2615,"36521 SE 94th St, Snoqualmie, WA 98065",,
2616,"7418 Dogwood Ln SE, Snoqualmie, WA 98065",47.5332469,-121.8669339
2617,"7125 Silent Creek Ave SE, Snoqualmie, WA 98065",47.5357096,-121.8796417
2618,"9314 Ash Ave SE, Snoqualmie, WA 98065",,
2619,"6516 Denny Peak Dr SE, Snoqualmie, WA 98065",47.5412952,-121.8606521
2620,"6504 E Crest View Loop SE, Snoqualmie, WA 98065",47.5414561,-121.8633935
2621,"35019 SE Terrace St, Snoqualmie, WA 98065",47.5152246,-121.8713933
2622,"6227-6299 Whitaker Ln SE, Snoqualmie, WA 98065",,
2623,"7426 N Fork Rd SE, Snoqualmie, WA 98065",,
2624,"34115 SE Ash St, Snoqualmie, WA 98065",,
2625,"35131 SE Ridge St, Snoqualmie, WA 98065",47.5352914,-121.8658753
2626,"6519 Sword Fern Ave SE, Snoqualmie, WA 98065",,
2627,"7416 Better Way Loop SE, Snoqualmie, WA 98065",47.5334787,-121.8395251
2628,"6907 Fairway Ave SE, Snoqualmie, WA 98065",47.5321726,-121.8680929
2629,"34823 Rhododendron Dr SE, Snoqualmie, WA 98065",47.5389077,-121.8738432
2630,"7608 N Fork Rd SE, Snoqualmie, WA 98065",,
2631,"34214 SE Carmichael St, Snoqualmie, WA 98065",47.5412811,-121.8827127
2632,"7000 Autumn Ave SE, Snoqualmie, WA 98065",47.5366474,-121.8707762
2633,"6310 Fairway Pl SE, Snoqualmie, WA 98065",47.5439055,-121.8707799
2634,"36231 SE Isley St, Snoqualmie, WA 98065",47.5324599,-121.8564248
2635,"6818 Pinehurst Ave SE, Snoqualmie, WA 98065",47.5387421,-121.8600943
2636,"8830 McIntosh Ct SE, Snoqualmie, WA 98065",47.5208975,-121.8764921
2637,"34303 Elm Ave SE, Snoqualmie, WA 98065",,
2638,"35229 SE Terrace St, Snoqualmie, WA 98065",47.5152246,-121.8713933
2639,"7704 Heather Ave SE, Snoqualmie, WA 98065",47.5334523,-121.8660161
2640,"7311 Silent Creek Ave SE, Snoqualmie, WA 98065",47.5357096,-121.8796417
2641,"35317 SE Ridge St, Snoqualmie, WA 98065",47.5352914,-121.8658753
2642,"9423 Ash Ave SE, Snoqualmie, WA 98065",,
2643,"34214 SE Carmichael St, Snoqualmie, WA 98065",47.5412811,-121.8827127
2644,"36011 SE Kendall Peak St, Snoqualmie, WA 98065",47.5438586,-121.8616678
2645,"9311 Nye Ave SE, Snoqualmie, WA 98065",,
2646,"6820 Pinehurst Ave SE, Snoqualmie, WA 98065",47.5387421,-121.8600943
2647,"6766 Cascade Ave SE, Snoqualmie, WA 98065",47.539662,-121.8682049
2648,"34917 SE Moffat St, Snoqualmie, WA 98065",47.5214649,-121.8748118
2649,"7075-7131 Thompson Ave SE, Snoqualmie, WA 98065",,
2650,"7704 376th Ave SE, Snoqualmie, WA 98065",,
2651,"33823 SE Odell St, Snoqualmie, WA 98065",,
2652,"34809 SE Garden Ct, Snoqualmie, WA 98065",47.5405495,-121.8755706
2653,"43404 SE 76th St, Snoqualmie, WA 98065",47.5323251,-121.8324797
2654,"8816 Venn Ave SE, Snoqualmie, WA 98065",47.5201432,-121.8697387
2655,"9225-9305 Mitten Ave SE, Snoqualmie, WA 98065",,
2656,"34623 SE Leitz St, Snoqualmie, WA 98065",47.522251,-121.8774908
2657,"7206 Douglas Ave SE, Snoqualmie, WA 98065",47.5279815,-121.8762768
2658,"34604 Cottonwood Dr SE, Snoqualmie, WA 98065",47.533743,-121.8788107
2659,"9129 Nye Ave SE, Snoqualmie, WA 98065",,
2660,"34809 SE Garden Ct, Snoqualmie, WA 98065",47.5405495,-121.8755706
2661,"34115 SE Ash St, Snoqualmie, WA 98065",,
2662,"34006 SE Salal St, Snoqualmie, WA 98065",,
2663,"7075-7131 Thompson Ave SE, Snoqualmie, WA 98065",,
2664,"7219 Autumn Ave SE, Snoqualmie, WA 98065",47.5366474,-121.8707762
2665,"8527 374th Pl SE, Snoqualmie, WA 98065",,
2666,"6731 Silent Creek Ave SE, Snoqualmie, WA 98065",47.5357096,-121.8796417
2667,"7670 10th Ave NW, Snoqualmie, WA 98065",47.5312856,-121.8338904
2668,"35019 SE Curtis Dr, Snoqualmie, WA 98065",47.5339956,-121.8754839
2669,"7325 Heather Ave SE, Snoqualmie, WA 98065",47.5334523,-121.8660161
2670,"8406 Railroad Ave, Snoqualmie, WA 98065",,
2671,"6525 Cascade Ave SE, Snoqualmie, WA 98065",47.539662,-121.8682049
2672,"7001 Autumn Ave SE, Snoqualmie, WA 98065",47.5366474,-121.8707762
2673,"7102 Curtis Dr SE, Snoqualmie, WA 98065",47.5381766,-121.8753069
2674,"37927 SE 82nd Pl, Snoqualmie, WA 98065",,
2675,"7621 Orchard Ave SE, Snoqualmie, WA 98065",47.531564,-121.8495477
2676,"7828 Douglas Ave SE, Snoqualmie, WA 98065",47.5279815,-121.8762768
2677,"7313 Chanticleer Ave SE, Snoqualmie, WA 98065",47.5365563,-121.868339
2678,"35505 SE English St, Snoqualmie, WA 98065",47.5353301,-121.8672544
2679,"9416 Templeton Ave SE, Snoqualmie, WA 98065",47.5159863,-121.8735421
2680,"3400 21st Ave W, Seattle, WA 98199",47.6506205,-122.3830015
2681,"3434 33rd Ave W, Seattle, WA 98199",47.65151845,-122.39921685805388
2682,"2214 W Halladay St, Seattle, WA 98199",47.6423786,-122.38590269885354
2683,"2560 39th Ave W, Seattle, WA 98199",47.64243515,-122.40694055428064
2684,"3529 W Howe St, Seattle, WA 98199",47.63549525,-122.40210486617511
2685,"2145 Condon Way W, Seattle, WA 98199",47.6388293,-122.39682501952278
2686,"3235 30th Ave W, Seattle, WA 98199",47.6497965,-122.39589388574379
2687,"3219 34th Ave W, Seattle, WA 98199",47.6492786,-122.4012995509944
2688,"4254 33rd Ave W, Seattle, WA 98199",47.65926425,-122.39920528638982
2689,"2901 W Elmore St, Seattle, WA 98199",47.657481,-122.3949548
2690,"3305 39th Ave W, Seattle, WA 98199",47.6496802,-122.40705699371745
2691,"3047 21st Ave W, Seattle, WA 98199",47.64798125,-122.3836053
2692,"1922 35th Ave W, Seattle, WA 98199",47.636606900000004,-122.40085489774899
2693,"2559 24th Ave W, Seattle, WA 98199",47.6426132,-122.38794571935483
2694,"2204 W Emerson St, Seattle, WA 98199",47.6541709,-122.38513304512132
2695,"2825 W Elmore St, Seattle, WA 98199",47.6575213,-122.39396373275954
2696,"1414 Magnolia Blvd W, Seattle, WA 98199",47.6326707,-122.39496708227301
2697,"2441-2499 Crane Dr W, Seattle, WA 98199",,
2698,"3041 37th Ave W, Seattle, WA 98199",47.6480567,-122.40499345176715
2699,"3227 Whalley Pl W, Seattle, WA 98199",47.649593800000005,-122.39110819406025
2700,"3228 36th Ave W, Seattle, WA 98199",47.64959385,-122.40328674696121
2701,"3621 45th Ave W, Seattle, WA 98199",47.6534256,-122.41497565804156
2702,"2439 Piedmont Pl W, Seattle, WA 98199",47.64074805,-122.40317044022578
2703,"3635 41st Ave W, Seattle, WA 98199",47.65345525,-122.41030339418555
2704,"2825 W Elmore Pl, Seattle, WA 98199",47.6569781,-122.39394961705256
2705,"2647 22nd Ave W, Seattle, WA 98199",47.6443479,-122.3849071
2706,"3427 33rd Ave W, Seattle, WA 98199",47.6512536,-122.4000186
2707,"2825 W Jameson St, Seattle, WA 98199",47.6593046,-122.39387795
2708,"3613 Gilman Ave W, Seattle, WA 98199",47.6526126,-122.3840122
2709,"4415 29th Ave W, Seattle, WA 98199",47.6605648,-122.39521450000001
2710,"2637 22nd Ave W, Seattle, WA 98199",47.6440271,-122.3849021
2711,"2002 28th Ave W, Seattle, WA 98199",47.6371506,-122.39275239995786
2712,"3704 W Lawton St, Seattle, WA 98199",47.665626700000004,-122.40604367161743
2713,"4432 30th Ave W, Seattle, WA 98199",47.661010649999994,-122.39574869460556
2714,"2420 30th Ave W, Seattle, WA 98199",47.6402115,-122.39516616240832
2715,"2341 W Crockett St, Seattle, WA 98199",47.6375105,-122.38799908750576
2716,"3465 21st Ave W, Seattle, WA 98199",47.6518898,-122.383824
2717,"2340 Magnolia Blvd W, Seattle, WA 98199",47.638789200000005,-122.40889615189265
2718,"2505 42nd Ave W, Seattle, WA 98199",47.6422909,-122.41118513018867
2719,"2617 W Barrett St, Seattle, WA 98199",47.64665835,-122.39101484916887
2720,"3423 33rd Ave W, Seattle, WA 98199",47.6511457,-122.3998036
2721,"3009 W Emerson St, Seattle, WA 98199",47.6538567,-122.39605394071738
2722,"3613 40th Ave W, Seattle, WA 98199",47.6527116,-122.40814928399999
2723,"3215 37th Ave W, Seattle, WA 98199",47.649125299999994,-122.4049767407738
2724,"3700 W Fulton St, Seattle, WA 98199",47.64639125,-122.40509547468487
2725,"2855 36th Ave W, Seattle, WA 98199",47.6466486,-122.403995801262
2726,"2108 W Bertona St, Seattle, WA 98199",47.6505223,-122.3838898
2727,"2827 43rd Ave W, Seattle, WA 98199",47.645774149999994,-122.41228771226164
2728,"4003 W Emerson St, Seattle, WA 98199",47.653888300000006,-122.40811207592138
2729,"3017 42nd Ave W, Seattle, WA 98199",47.647391400000004,-122.41105319760828
2730,"3906 W Briarcliff Ln, Seattle, WA 98199",47.6481723,-122.4074838
2731,"3505 W McGraw St, Seattle, WA 98199",47.639255,-122.40275744120189
2732,"4109 W Bertona St, Seattle, WA 98199",47.65028155,-122.41002754968221
2733,"3433 21st Ave W, Seattle, WA 98199",47.6512884,-122.3838235
2734,"2905 25th Ave W, Seattle, WA 98199",47.6460701,-122.38926420650915
2735,"2440 Magnolia Blvd W, Seattle, WA 98199",47.6407673,-122.41185414521684
2736,"2603 36th Ave W, Seattle, WA 98199",47.6432968,-122.4039869867326
2737,"3051 36th Ave W, Seattle, WA 98199",47.64828595,-122.40386421563494
2738,"3019 30th Ave W, Seattle, WA 98199",47.64748085,-122.39591832231577
2739,"5426 40th Ave W, Seattle, WA 98199",47.66860595,-122.40905932480159
2740,"3401-3599 Arapahoe Pl W, Seattle, WA 98199",,
2741,"2356 Rosemont Pl W, Seattle, WA 98199",47.64051475,-122.40790918014976
2742,"2523 42nd Ave W, Seattle, WA 98199",47.6428399,-122.41122115726368
2743,"3449 Magnolia Blvd W, Seattle, WA 98199",47.65147735,-122.41304640454146
2744,"2550 Westmont Way W, Seattle, WA 98199",47.64246705,-122.40917399807897
2745,"2826 21st Ave W, Seattle, WA 98199",47.6455707,-122.38310667513134
2746,"4304B 36th Ave W, Seattle, WA 98199",,
2747,"13134 234th Ct NE, Redmond, WA 98053",,
2748,"8814 218th Ave NE, Redmond, WA 98053",,
2749,"26408 NE 70th St, Redmond, WA 98053",47.6675603,-122.1025626
2750,"24507 NE 77th Pl, Redmond, WA 98053",47.6734711,-122.1558239
2751,"25823 NE 30th Ct, Redmond, WA 98053",,
2752,"232nd Way, Redmond, WA 98053",,
2753,"3301-3389 289th Ave NE, Redmond, WA 98053",,
2754,"23733 NE Salal Pl, Redmond, WA 98053",,
2755,"7304 217th Pl NE, Redmond, WA 98053",,
2756,"9921 227th Way NE, Redmond, WA 98053",47.68752965,-122.0381317006829
2757,"21630-21648 NE 67th St, Redmond, WA 98053",,
2758,"25005 NE Patterson Way, Redmond, WA 98053",,
2759,"23549 NE 111th St, Redmond, WA 98053",47.69681275,-122.0250657
2760,"23726 NE 134th Pl, Redmond, WA 98053",,
2761,"26021 NE 25th St, Redmond, WA 98053",47.6316117,-122.0902149
2762,"4216 232nd Ave NE, Redmond, WA 98053",,
2763,"9881 244th Pl NE, Redmond, WA 98053",47.6856143,-122.01305980000001
2764,"12449 240th Pl NE, Redmond, WA 98053",,
2765,"5830 246th Pl NE, Redmond, WA 98053",,
2766,"8719 228th Way NE, Redmond, WA 98053",47.67972625,-122.03491123794204
2767,"26933 NE Union Hill Rd, Redmond, WA 98053",47.6750617,-122.0802069
2768,"4375 279th Ave NE, Redmond, WA 98053",,
2769,"24841 Redmond-Fall City Rd NE, Redmond, WA 98053",,
2770,"23571-23613 NE Twinberry Way, Redmond, WA 98053",,
2771,"21013 NE 60th Pl, Redmond, WA 98053",47.660712849999996,-122.0590114
2772,"10741 242nd Pl NE, Redmond, WA 98053",47.69417095,-122.01611555122855
2773,"19933 NE 85th St, Redmond, WA 98053",47.6784666,-122.1198777
2774,"8930-9034 236th Ave NE, Redmond, WA 98053",,
2775,"23744 NE 116th Pl, Redmond, WA 98053",,
2776,"3118 264th Ave NE, Redmond, WA 98053",,
2777,"24927 NE 108th St, Redmond, WA 98053",47.694584,-122.0161031
2778,"23039 NE 130th St, Redmond, WA 98053",,
2779,"4031 W Ames Lake Dr NE, Redmond, WA 98053",,
2780,"2525 276th Ct NE, Redmond, WA 98053",,
2781,"3249 E Ames Lake Dr NE, Redmond, WA 98053",,
2782,"6019 210th Ave NE, Redmond, WA 98053",47.661397550000004,-122.0600035759434
2783,"13283 228th Pl NE, Redmond, WA 98053",,
2784,"3304 288th Ave NE, Redmond, WA 98053",,
2785,"23216 NE 126th St, Redmond, WA 98053",,
2786,"24035 NE Adair Rd, Redmond, WA 98053",,
2787,"12439 235th Pl NE, Redmond, WA 98053",,
2788,"22801-22899 NE 100th Pl, Redmond, WA 98053",,
2789,"12524 231st Ave NE, Redmond, WA 98053",,
2790,"21306 NE 69th Ct, Redmond, WA 98053",,
2791,"7617 245th Way NE, Redmond, WA 98053",,
2792,"4792-4798 281st Ave NE, Redmond, WA 98053",,
2793,"19851 NE Redmond Rd, Redmond, WA 98053",47.6924362,-122.0789702
2794,"7435 245th Way NE, Redmond, WA 98053",,
2795,"10326 216th Ct NE, Redmond, WA 98053",,
2796,"11000 243rd Ave NE, Redmond, WA 98053",47.696485100000004,-122.01692795
2797,"9181 226th Pl NE, Redmond, WA 98053",47.6833327,-122.0385208
2798,"12115 Big Leaf Way NE, Redmond, WA 98053",,
2799,"21502 NE 103rd St, Redmond, WA 98053",47.6919166,-122.1267206
2800,"9115 227 Ave NE, Redmond, WA 98053",,
2801,"23112 NE 127th Way, Redmond, WA 98053",,
2802,"7210 221st Ave NE, Redmond, WA 98053",,
2803,"23047 NE 130th St, Redmond, WA 98053",,
2804,"5310 236th Ave NE, Redmond, WA 98053",47.6769093,-122.0250686
2805,"24233 NE 131st Terrace, Redmond, WA 98053",,
2806,"Eastridge Drive Promenade, Redmond, WA 98053",,
2807,"22540 NE 92nd St, Redmond, WA 98053",47.68299745,-122.03894719860403
2808,"Sunrise Loop Trail, Redmond, WA 98053",47.66257185,-122.15778307970714
2809,"5420 239th Pl NE, Redmond, WA 98053",,
2810,"8510 258th Ave NE, Redmond, WA 98053",,
2811,"27514 NE 31st Ct, Redmond, WA 98053",47.63795645,-122.10624852370208
2812,"2540 265th Ave NE, Redmond, WA 98053",,
2813,"20418 NE 64th Pl, Redmond, WA 98053",,
2814,"2515 263rd Ct NE, Redmond, WA 98053",,
2815,"23339 NE 126th St, Redmond, WA 98053",,
2816,"9754 228th Terrace NE, Redmond, WA 98053",47.686885450000005,-122.03587151629185
2817,"5519 236th Ave NE, Redmond, WA 98053",47.6769093,-122.0250686
2818,"23607 NE 72nd St, Redmond, WA 98053",47.6690507,-122.1369796
2819,"8906-8914 236th Ave NE, Redmond, WA 98053",,
2820,"13471 Adair Creek Way NE, Redmond, WA 98053",,
2821,"3009 W Ames Lake Dr NE, Redmond, WA 98053",,
2822,"3036 E Ames Lake Dr NE, Redmond, WA 98053",,
2823,"8950 237th Pl NE, Redmond, WA 98053",47.6806844,-122.0239792
2824,"9342 221st PI NE, Redmond, WA 98053",,
2825,"23203 NE 78th Way, Redmond, WA 98053",47.6736741,-122.1424517
2826,"21101-21199 NE 78th St, Redmond, WA 98053",,
2827,"5725 251st Ct NE, Redmond, WA 98053",,
2828,"9622 242nd Way NE, Redmond, WA 98053",47.6854655,-122.0165056
2829,"Nuthatch Trail, Redmond, WA 98053",47.6851706,-122.027217
2830,"21837 NE 102nd St, Redmond, WA 98053",47.6899956,-122.0328215
2831,"22701 NE 57th Ct, Redmond, WA 98053",,
2832,"Adair Creek Trail, Redmond, WA 98053",,
2833,"22857 NE 138th Ct, Redmond, WA 98053",,
2834,"22720 NE 46th St, Redmond, WA 98053",47.6508045,-122.1187678
2835,"9954 227th Way NE, Redmond, WA 98053",47.68807805,-122.03782780242702
2836,"12412 243rd Terrace NE, Redmond, WA 98053",,
2837,"13555 Adair Creek Way NE, Redmond, WA 98053",,
2838,"9788-16090 NE Quail Creek Dr, Redmond, WA 98053",,
2839,"12468 240th Pl NE, Redmond, WA 98053",,
2840,"3040 273rd Ave NE, Redmond, WA 98053",,
2841,"7047 208th Ave NE, Redmond, WA 98053",,
